Participant,List,Item,Verb,Whether,KnowledgeState,Score,Factivity,Slifting,Counts,Freq,Frequency
99,8,8,think,-0.639212477,knowledge,7,0.5,7.446393461,730315,0.00128046,-2.892634079
100,8,1,alert,0.605909146,noknowledge,2,0.8125,-2.186597189,10794,1.89E-05,-4.722961886
100,8,2,bet,4.685580181,noknowledge,7,0.55,3.763339017,19529,3.42E-05,-4.465464294
100,8,3,decide,-3.892043411,noknowledge,3,0.5875,-0.259395165,32859,5.76E-05,-4.239489957
100,8,4,enrage,-1.69801114,noknowledge,4,0.825,-1.352925487,140,2.45E-07,-6.610016264
100,8,5,horrify,-1.655816576,knowledge,1,0.825,-6.076463305,89,1.56E-07,-6.806754293
100,8,6,observe,-0.438666444,knowledge,2,0.775,3.030364382,9245,1.62E-05,-4.790237384
100,8,7,relieve,-1.961746184,knowledge,5,0.8625,-2.257653364,3566,6.25E-06,-5.203962961
100,8,8,think,-0.639212477,knowledge,7,0.5,7.446393461,730315,0.00128046,-2.892634079
101,9,1,allege,-0.738433009,knowledge,1,0.5125,1.209776522,1013,1.78E-06,-5.750534854
101,9,2,boast,-1.692001894,knowledge,1,0.7125,0.140245353,2126,3.73E-06,-5.42858104
101,9,3,declare,-0.925434645,knowledge,3,0.65,2.492560413,5103,8.95E-06,-5.048318731
101,9,4,enthrall,-4.993588058,knowledge,3,0.875,-1.307647675,63,1.10E-07,-6.95680375
101,9,5,imagine,-6.610581214,noknowledge,7,0.4,1.856290266,44214,7.75E-05,-4.110584493
101,9,6,obsess,-1.973851167,noknowledge,3,0.65,-0.441927268,390,6.84E-07,-6.165079693
101,9,7,relish,-1.396301354,noknowledge,1,0.85,-1.831153432,1166,2.04E-06,-5.689445749
101,9,8,thrill,-1.993838199,noknowledge,5,0.9625,-2.880055092,499,8.75E-07,-6.058043754
102,9,1,allege,-0.738433009,knowledge,6,0.5125,1.209776522,1013,1.78E-06,-5.750534854
102,9,2,boast,-1.692001894,knowledge,6,0.7125,0.140245353,2126,3.73E-06,-5.42858104
102,9,3,declare,-0.925434645,knowledge,6,0.65,2.492560413,5103,8.95E-06,-5.048318731
102,9,4,enthrall,-4.993588058,knowledge,6,0.875,-1.307647675,63,1.10E-07,-6.95680375
102,9,5,imagine,-6.610581214,noknowledge,6,0.4,1.856290266,44214,7.75E-05,-4.110584493
102,9,6,obsess,-1.973851167,noknowledge,6,0.65,-0.441927268,390,6.84E-07,-6.165079693
102,9,7,relish,-1.396301354,noknowledge,1,0.85,-1.831153432,1166,2.04E-06,-5.689445749
102,9,8,thrill,-1.993838199,noknowledge,6,0.9625,-2.880055092,499,8.75E-07,-6.058043754
103,9,1,allege,-0.738433009,knowledge,4,0.5125,1.209776522,1013,1.78E-06,-5.750534854
103,9,2,boast,-1.692001894,knowledge,3,0.7125,0.140245353,2126,3.73E-06,-5.42858104
103,9,3,declare,-0.925434645,knowledge,4,0.65,2.492560413,5103,8.95E-06,-5.048318731
103,9,4,enthrall,-4.993588058,knowledge,5,0.875,-1.307647675,63,1.10E-07,-6.95680375
103,9,5,imagine,-6.610581214,noknowledge,7,0.4,1.856290266,44214,7.75E-05,-4.110584493
103,9,6,obsess,-1.973851167,noknowledge,2,0.65,-0.441927268,390,6.84E-07,-6.165079693
103,9,7,relish,-1.396301354,noknowledge,3,0.85,-1.831153432,1166,2.04E-06,-5.689445749
103,9,8,thrill,-1.993838199,noknowledge,6,0.9625,-2.880055092,499,8.75E-07,-6.058043754
104,9,1,allege,-0.738433009,knowledge,6,0.5125,1.209776522,1013,1.78E-06,-5.750534854
104,9,2,boast,-1.692001894,knowledge,5,0.7125,0.140245353,2126,3.73E-06,-5.42858104
104,9,3,declare,-0.925434645,knowledge,6,0.65,2.492560413,5103,8.95E-06,-5.048318731
104,9,4,enthrall,-4.993588058,knowledge,3,0.875,-1.307647675,63,1.10E-07,-6.95680375
104,9,5,imagine,-6.610581214,noknowledge,6,0.4,1.856290266,44214,7.75E-05,-4.110584493
104,9,6,obsess,-1.973851167,noknowledge,6,0.65,-0.441927268,390,6.84E-07,-6.165079693
104,9,7,relish,-1.396301354,noknowledge,5,0.85,-1.831153432,1166,2.04E-06,-5.689445749
104,9,8,thrill,-1.993838199,noknowledge,6,0.9625,-2.880055092,499,8.75E-07,-6.058043754
105,9,1,allege,-0.738433009,knowledge,6,0.5125,1.209776522,1013,1.78E-06,-5.750534854
105,9,2,boast,-1.692001894,knowledge,4,0.7125,0.140245353,2126,3.73E-06,-5.42858104
105,9,3,declare,-0.925434645,knowledge,7,0.65,2.492560413,5103,8.95E-06,-5.048318731
105,9,4,enthrall,-4.993588058,knowledge,5,0.875,-1.307647675,63,1.10E-07,-6.95680375
105,9,5,imagine,-6.610581214,noknowledge,7,0.4,1.856290266,44214,7.75E-05,-4.110584493
105,9,6,obsess,-1.973851167,noknowledge,1,0.65,-0.441927268,390,6.84E-07,-6.165079693
105,9,7,relish,-1.396301354,noknowledge,1,0.85,-1.831153432,1166,2.04E-06,-5.689445749
105,9,8,thrill,-1.993838199,noknowledge,6,0.9625,-2.880055092,499,8.75E-07,-6.058043754
106,9,1,allege,-0.738433009,noknowledge,5,0.5125,1.209776522,1013,1.78E-06,-5.750534854
106,9,2,boast,-1.692001894,noknowledge,6,0.7125,0.140245353,2126,3.73E-06,-5.42858104
106,9,3,declare,-0.925434645,noknowledge,5,0.65,2.492560413,5103,8.95E-06,-5.048318731
106,9,4,enthrall,-4.993588058,noknowledge,3,0.875,-1.307647675,63,1.10E-07,-6.95680375
106,9,5,imagine,-6.610581214,knowledge,7,0.4,1.856290266,44214,7.75E-05,-4.110584493
106,9,6,obsess,-1.973851167,knowledge,3,0.65,-0.441927268,390,6.84E-07,-6.165079693
106,9,7,relish,-1.396301354,knowledge,3,0.85,-1.831153432,1166,2.04E-06,-5.689445749
106,9,8,thrill,-1.993838199,knowledge,6,0.9625,-2.880055092,499,8.75E-07,-6.058043754
107,9,1,allege,-0.738433009,noknowledge,7,0.5125,1.209776522,1013,1.78E-06,-5.750534854
107,9,2,boast,-1.692001894,noknowledge,6,0.7125,0.140245353,2126,3.73E-06,-5.42858104
107,9,3,declare,-0.925434645,noknowledge,7,0.65,2.492560413,5103,8.95E-06,-5.048318731
107,9,4,enthrall,-4.993588058,noknowledge,3,0.875,-1.307647675,63,1.10E-07,-6.95680375
107,9,5,imagine,-6.610581214,knowledge,7,0.4,1.856290266,44214,7.75E-05,-4.110584493
107,9,6,obsess,-1.973851167,knowledge,7,0.65,-0.441927268,390,6.84E-07,-6.165079693
107,9,7,relish,-1.396301354,knowledge,1,0.85,-1.831153432,1166,2.04E-06,-5.689445749
107,9,8,thrill,-1.993838199,knowledge,7,0.9625,-2.880055092,499,8.75E-07,-6.058043754
108,9,1,allege,-0.738433009,noknowledge,7,0.5125,1.209776522,1013,1.78E-06,-5.750534854
108,9,2,boast,-1.692001894,noknowledge,2,0.7125,0.140245353,2126,3.73E-06,-5.42858104
108,9,3,declare,-0.925434645,noknowledge,7,0.65,2.492560413,5103,8.95E-06,-5.048318731
108,9,4,enthrall,-4.993588058,noknowledge,7,0.875,-1.307647675,63,1.10E-07,-6.95680375
108,9,5,imagine,-6.610581214,knowledge,7,0.4,1.856290266,44214,7.75E-05,-4.110584493
108,9,6,obsess,-1.973851167,knowledge,5,0.65,-0.441927268,390,6.84E-07,-6.165079693
108,9,7,relish,-1.396301354,knowledge,4,0.85,-1.831153432,1166,2.04E-06,-5.689445749
108,9,8,thrill,-1.993838199,knowledge,7,0.9625,-2.880055092,499,8.75E-07,-6.058043754
109,9,1,allege,-0.738433009,noknowledge,6,0.5125,1.209776522,1013,1.78E-06,-5.750534854
109,9,2,boast,-1.692001894,noknowledge,3,0.7125,0.140245353,2126,3.73E-06,-5.42858104
109,9,3,declare,-0.925434645,noknowledge,6,0.65,2.492560413,5103,8.95E-06,-5.048318731
109,9,4,enthrall,-4.993588058,noknowledge,7,0.875,-1.307647675,63,1.10E-07,-6.95680375
109,9,5,imagine,-6.610581214,knowledge,7,0.4,1.856290266,44214,7.75E-05,-4.110584493
109,9,6,obsess,-1.973851167,knowledge,1,0.65,-0.441927268,390,6.84E-07,-6.165079693
109,9,7,relish,-1.396301354,knowledge,2,0.85,-1.831153432,1166,2.04E-06,-5.689445749
109,9,8,thrill,-1.993838199,knowledge,7,0.9625,-2.880055092,499,8.75E-07,-6.058043754
110,9,1,allege,-0.738433009,noknowledge,6,0.5125,1.209776522,1013,1.78E-06,-5.750534854
110,9,2,boast,-1.692001894,noknowledge,6,0.7125,0.140245353,2126,3.73E-06,-5.42858104
110,9,3,declare,-0.925434645,noknowledge,3,0.65,2.492560413,5103,8.95E-06,-5.048318731
110,9,4,enthrall,-4.993588058,noknowledge,6,0.875,-1.307647675,63,1.10E-07,-6.95680375
110,9,5,imagine,-6.610581214,knowledge,6,0.4,1.856290266,44214,7.75E-05,-4.110584493
110,9,6,obsess,-1.973851167,knowledge,4,0.65,-0.441927268,390,6.84E-07,-6.165079693
110,9,7,relish,-1.396301354,knowledge,3,0.85,-1.831153432,1166,2.04E-06,-5.689445749
110,9,8,thrill,-1.993838199,knowledge,7,0.9625,-2.880055092,499,8.75E-07,-6.058043754
111,10,1,amaze,-0.484558278,knowledge,7,0.95,-2.210211053,446,7.82E-07,-6.106809441
111,10,2,boggle,-5.638421386,knowledge,6,0.8875,-1.813893821,58,1.02E-07,-6.992716306
111,10,3,delight,-1.921928063,knowledge,7,0.95,-1.114638634,6471,1.13E-05,-4.9451729
111,10,4,enthuse,-0.939229137,knowledge,5,0.8875,-0.623356306,31,5.44E-08,-7.264782606
111,10,5,impress,-1.899754916,noknowledge,3,0.95,-4.592909617,3194,5.60E-06,-5.251809388
111,10,6,offend,-2.387210331,noknowledge,6,0.9375,-4.962929631,1808,3.17E-06,-5.498945874
111,10,7,remember,-4.696586094,noknowledge,6,0.7875,5.495093875,108651,0.000190498,-3.720110572
111,10,8,trouble,-0.773926032,noknowledge,4,0.95,-1.716982152,1259,2.21E-06,-5.65611857
112,10,1,amaze,-0.484558278,knowledge,6,0.95,-2.210211053,446,7.82E-07,-6.106809441
112,10,2,boggle,-5.638421386,knowledge,4,0.8875,-1.813893821,58,1.02E-07,-6.992716306
112,10,3,delight,-1.921928063,knowledge,4,0.95,-1.114638634,6471,1.13E-05,-4.9451729
112,10,4,enthuse,-0.939229137,knowledge,3,0.8875,-0.623356306,31,5.44E-08,-7.264782606
112,10,5,impress,-1.899754916,noknowledge,4,0.95,-4.592909617,3194,5.60E-06,-5.251809388
112,10,6,offend,-2.387210331,noknowledge,5,0.9375,-4.962929631,1808,3.17E-06,-5.498945874
112,10,7,remember,-4.696586094,noknowledge,5,0.7875,5.495093875,108651,0.000190498,-3.720110572
112,10,8,trouble,-0.773926032,noknowledge,4,0.95,-1.716982152,1259,2.21E-06,-5.65611857
113,10,1,amaze,-0.484558278,knowledge,4,0.95,-2.210211053,446,7.82E-07,-6.106809441
113,10,2,boggle,-5.638421386,knowledge,3,0.8875,-1.813893821,58,1.02E-07,-6.992716306
113,10,3,delight,-1.921928063,knowledge,4,0.95,-1.114638634,6471,1.13E-05,-4.9451729
113,10,4,enthuse,-0.939229137,knowledge,2,0.8875,-0.623356306,31,5.44E-08,-7.264782606
113,10,5,impress,-1.899754916,noknowledge,2,0.95,-4.592909617,3194,5.60E-06,-5.251809388
113,10,6,offend,-2.387210331,noknowledge,6,0.9375,-4.962929631,1808,3.17E-06,-5.498945874
113,10,7,remember,-4.696586094,noknowledge,6,0.7875,5.495093875,108651,0.000190498,-3.720110572
113,10,8,trouble,-0.773926032,noknowledge,4,0.95,-1.716982152,1259,2.21E-06,-5.65611857
114,10,1,amaze,-0.484558278,knowledge,7,0.95,-2.210211053,446,7.82E-07,-6.106809441
114,10,2,boggle,-5.638421386,knowledge,4,0.8875,-1.813893821,58,1.02E-07,-6.992716306
114,10,3,delight,-1.921928063,knowledge,5,0.95,-1.114638634,6471,1.13E-05,-4.9451729
114,10,4,enthuse,-0.939229137,knowledge,2,0.8875,-0.623356306,31,5.44E-08,-7.264782606
114,10,5,impress,-1.899754916,noknowledge,5,0.95,-4.592909617,3194,5.60E-06,-5.251809388
114,10,6,offend,-2.387210331,noknowledge,6,0.9375,-4.962929631,1808,3.17E-06,-5.498945874
114,10,7,remember,-4.696586094,noknowledge,5,0.7875,5.495093875,108651,0.000190498,-3.720110572
114,10,8,trouble,-0.773926032,noknowledge,5,0.95,-1.716982152,1259,2.21E-06,-5.65611857
115,10,1,amaze,-0.484558278,knowledge,6,0.95,-2.210211053,446,7.82E-07,-6.106809441
115,10,2,boggle,-5.638421386,knowledge,2,0.8875,-1.813893821,58,1.02E-07,-6.992716306
115,10,3,delight,-1.921928063,knowledge,4,0.95,-1.114638634,6471,1.13E-05,-4.9451729
115,10,4,enthuse,-0.939229137,knowledge,2,0.8875,-0.623356306,31,5.44E-08,-7.264782606
115,10,5,impress,-1.899754916,noknowledge,3,0.95,-4.592909617,3194,5.60E-06,-5.251809388
115,10,6,offend,-2.387210331,noknowledge,5,0.9375,-4.962929631,1808,3.17E-06,-5.498945874
115,10,7,remember,-4.696586094,noknowledge,7,0.7875,5.495093875,108651,0.000190498,-3.720110572
115,10,8,trouble,-0.773926032,noknowledge,4,0.95,-1.716982152,1259,2.21E-06,-5.65611857
116,10,1,amaze,-0.484558278,noknowledge,6,0.95,-2.210211053,446,7.82E-07,-6.106809441
116,10,2,boggle,-5.638421386,noknowledge,5,0.8875,-1.813893821,58,1.02E-07,-6.992716306
116,10,3,delight,-1.921928063,noknowledge,5,0.95,-1.114638634,6471,1.13E-05,-4.9451729
116,10,4,enthuse,-0.939229137,noknowledge,6,0.8875,-0.623356306,31,5.44E-08,-7.264782606
116,10,5,impress,-1.899754916,knowledge,6,0.95,-4.592909617,3194,5.60E-06,-5.251809388
116,10,6,offend,-2.387210331,knowledge,4,0.9375,-4.962929631,1808,3.17E-06,-5.498945874
116,10,7,remember,-4.696586094,knowledge,7,0.7875,5.495093875,108651,0.000190498,-3.720110572
116,10,8,trouble,-0.773926032,knowledge,6,0.95,-1.716982152,1259,2.21E-06,-5.65611857
117,10,1,amaze,-0.484558278,noknowledge,6,0.95,-2.210211053,446,7.82E-07,-6.106809441
117,10,2,boggle,-5.638421386,noknowledge,3,0.8875,-1.813893821,58,1.02E-07,-6.992716306
117,10,3,delight,-1.921928063,noknowledge,6,0.95,-1.114638634,6471,1.13E-05,-4.9451729
117,10,4,enthuse,-0.939229137,noknowledge,5,0.8875,-0.623356306,31,5.44E-08,-7.264782606
117,10,5,impress,-1.899754916,knowledge,2,0.95,-4.592909617,3194,5.60E-06,-5.251809388
117,10,6,offend,-2.387210331,knowledge,6,0.9375,-4.962929631,1808,3.17E-06,-5.498945874
117,10,7,remember,-4.696586094,knowledge,5,0.7875,5.495093875,108651,0.000190498,-3.720110572
117,10,8,trouble,-0.773926032,knowledge,4,0.95,-1.716982152,1259,2.21E-06,-5.65611857
118,10,1,amaze,-0.484558278,noknowledge,5,0.95,-2.210211053,446,7.82E-07,-6.106809441
118,10,2,boggle,-5.638421386,noknowledge,7,0.8875,-1.813893821,58,1.02E-07,-6.992716306
118,10,3,delight,-1.921928063,noknowledge,2,0.95,-1.114638634,6471,1.13E-05,-4.9451729
118,10,4,enthuse,-0.939229137,noknowledge,4,0.8875,-0.623356306,31,5.44E-08,-7.264782606
118,10,5,impress,-1.899754916,knowledge,7,0.95,-4.592909617,3194,5.60E-06,-5.251809388
118,10,6,offend,-2.387210331,knowledge,6,0.9375,-4.962929631,1808,3.17E-06,-5.498945874
118,10,7,remember,-4.696586094,knowledge,7,0.7875,5.495093875,108651,0.000190498,-3.720110572
118,10,8,trouble,-0.773926032,knowledge,7,0.95,-1.716982152,1259,2.21E-06,-5.65611857
119,10,1,amaze,-0.484558278,noknowledge,2,0.95,-2.210211053,446,7.82E-07,-6.106809441
119,10,2,boggle,-5.638421386,noknowledge,2,0.8875,-1.813893821,58,1.02E-07,-6.992716306
119,10,3,delight,-1.921928063,noknowledge,5,0.95,-1.114638634,6471,1.13E-05,-4.9451729
119,10,4,enthuse,-0.939229137,noknowledge,6,0.8875,-0.623356306,31,5.44E-08,-7.264782606
119,10,5,impress,-1.899754916,knowledge,4,0.95,-4.592909617,3194,5.60E-06,-5.251809388
119,10,6,offend,-2.387210331,knowledge,3,0.9375,-4.962929631,1808,3.17E-06,-5.498945874
119,10,7,remember,-4.696586094,knowledge,6,0.7875,5.495093875,108651,0.000190498,-3.720110572
119,10,8,trouble,-0.773926032,knowledge,3,0.95,-1.716982152,1259,2.21E-06,-5.65611857
120,10,1,amaze,-0.484558278,noknowledge,4,0.95,-2.210211053,446,7.82E-07,-6.106809441
120,10,2,boggle,-5.638421386,noknowledge,3,0.8875,-1.813893821,58,1.02E-07,-6.992716306
120,10,3,delight,-1.921928063,noknowledge,2,0.95,-1.114638634,6471,1.13E-05,-4.9451729
120,10,4,enthuse,-0.939229137,noknowledge,5,0.8875,-0.623356306,31,5.44E-08,-7.264782606
120,10,5,impress,-1.899754916,knowledge,6,0.95,-4.592909617,3194,5.60E-06,-5.251809388
120,10,6,offend,-2.387210331,knowledge,2,0.9375,-4.962929631,1808,3.17E-06,-5.498945874
120,10,7,remember,-4.696586094,knowledge,6,0.7875,5.495093875,108651,0.000190498,-3.720110572
120,10,8,trouble,-0.773926032,knowledge,2,0.95,-1.716982152,1259,2.21E-06,-5.65611857
121,11,1,amuse,-1.083659469,knowledge,7,0.975,0.473385065,726,1.27E-06,-5.895207679
121,11,2,bother,0.934896175,knowledge,4,0.9875,-2.238799391,11137,1.95E-05,-4.70937608
121,11,3,deplore,-2.858931118,knowledge,7,0.825,-0.805358023,333,5.84E-07,-6.233700066
121,11,4,establish,-2.129277347,knowledge,6,0.625,-0.704838755,19533,3.42E-05,-4.46537535
121,11,5,incense,-1.177490681,noknowledge,6,0.8125,-1.858331849,1427,2.50E-06,-5.601720327
121,11,6,outrage,-3.332777583,noknowledge,7,0.9125,-2.634170634,5486,9.62E-06,-5.016888497
121,11,7,report,-0.072968042,noknowledge,6,0.7,0.753769649,21599,3.79E-05,-4.421710655
121,11,8,trust,0.073847906,noknowledge,5,0.5375,2.240165113,21888,3.84E-05,-4.41593822
122,11,1,amuse,-1.083659469,knowledge,7,0.975,0.473385065,726,1.27E-06,-5.895207679
122,11,2,bother,0.934896175,knowledge,7,0.9875,-2.238799391,11137,1.95E-05,-4.70937608
122,11,3,deplore,-2.858931118,knowledge,6,0.825,-0.805358023,333,5.84E-07,-6.233700066
122,11,4,establish,-2.129277347,knowledge,4,0.625,-0.704838755,19533,3.42E-05,-4.46537535
122,11,5,incense,-1.177490681,noknowledge,5,0.8125,-1.858331849,1427,2.50E-06,-5.601720327
122,11,6,outrage,-3.332777583,noknowledge,6,0.9125,-2.634170634,5486,9.62E-06,-5.016888497
122,11,7,report,-0.072968042,noknowledge,4,0.7,0.753769649,21599,3.79E-05,-4.421710655
122,11,8,trust,0.073847906,noknowledge,7,0.5375,2.240165113,21888,3.84E-05,-4.41593822
123,11,1,amuse,-1.083659469,knowledge,1,0.975,0.473385065,726,1.27E-06,-5.895207679
123,11,2,bother,0.934896175,knowledge,5,0.9875,-2.238799391,11137,1.95E-05,-4.70937608
123,11,3,deplore,-2.858931118,knowledge,4,0.825,-0.805358023,333,5.84E-07,-6.233700066
123,11,4,establish,-2.129277347,knowledge,2,0.625,-0.704838755,19533,3.42E-05,-4.46537535
123,11,5,incense,-1.177490681,noknowledge,1,0.8125,-1.858331849,1427,2.50E-06,-5.601720327
123,11,6,outrage,-3.332777583,noknowledge,3,0.9125,-2.634170634,5486,9.62E-06,-5.016888497
123,11,7,report,-0.072968042,noknowledge,4,0.7,0.753769649,21599,3.79E-05,-4.421710655
123,11,8,trust,0.073847906,noknowledge,7,0.5375,2.240165113,21888,3.84E-05,-4.41593822
124,11,1,amuse,-1.083659469,knowledge,5,0.975,0.473385065,726,1.27E-06,-5.895207679
124,11,2,bother,0.934896175,knowledge,5,0.9875,-2.238799391,11137,1.95E-05,-4.70937608
124,11,3,deplore,-2.858931118,knowledge,2,0.825,-0.805358023,333,5.84E-07,-6.233700066
124,11,4,establish,-2.129277347,knowledge,3,0.625,-0.704838755,19533,3.42E-05,-4.46537535
124,11,5,incense,-1.177490681,noknowledge,5,0.8125,-1.858331849,1427,2.50E-06,-5.601720327
124,11,6,outrage,-3.332777583,noknowledge,6,0.9125,-2.634170634,5486,9.62E-06,-5.016888497
124,11,7,report,-0.072968042,noknowledge,4,0.7,0.753769649,21599,3.79E-05,-4.421710655
124,11,8,trust,0.073847906,noknowledge,6,0.5375,2.240165113,21888,3.84E-05,-4.41593822
125,11,1,amuse,-1.083659469,knowledge,5,0.975,0.473385065,726,1.27E-06,-5.895207679
125,11,2,bother,0.934896175,knowledge,5,0.9875,-2.238799391,11137,1.95E-05,-4.70937608
125,11,3,deplore,-2.858931118,knowledge,5,0.825,-0.805358023,333,5.84E-07,-6.233700066
125,11,4,establish,-2.129277347,knowledge,2,0.625,-0.704838755,19533,3.42E-05,-4.46537535
125,11,5,incense,-1.177490681,noknowledge,1,0.8125,-1.858331849,1427,2.50E-06,-5.601720327
125,11,6,outrage,-3.332777583,noknowledge,7,0.9125,-2.634170634,5486,9.62E-06,-5.016888497
125,11,7,report,-0.072968042,noknowledge,3,0.7,0.753769649,21599,3.79E-05,-4.421710655
125,11,8,trust,0.073847906,noknowledge,7,0.5375,2.240165113,21888,3.84E-05,-4.41593822
126,11,1,amuse,-1.083659469,noknowledge,4,0.975,0.473385065,726,1.27E-06,-5.895207679
126,11,2,bother,0.934896175,noknowledge,2,0.9875,-2.238799391,11137,1.95E-05,-4.70937608
126,11,3,deplore,-2.858931118,noknowledge,2,0.825,-0.805358023,333,5.84E-07,-6.233700066
126,11,4,establish,-2.129277347,noknowledge,5,0.625,-0.704838755,19533,3.42E-05,-4.46537535
126,11,5,incense,-1.177490681,knowledge,1,0.8125,-1.858331849,1427,2.50E-06,-5.601720327
126,11,6,outrage,-3.332777583,knowledge,3,0.9125,-2.634170634,5486,9.62E-06,-5.016888497
126,11,7,report,-0.072968042,knowledge,1,0.7,0.753769649,21599,3.79E-05,-4.421710655
126,11,8,trust,0.073847906,knowledge,6,0.5375,2.240165113,21888,3.84E-05,-4.41593822
127,11,1,amuse,-1.083659469,noknowledge,5,0.975,0.473385065,726,1.27E-06,-5.895207679
127,11,2,bother,0.934896175,noknowledge,2,0.9875,-2.238799391,11137,1.95E-05,-4.70937608
127,11,3,deplore,-2.858931118,noknowledge,2,0.825,-0.805358023,333,5.84E-07,-6.233700066
127,11,4,establish,-2.129277347,noknowledge,6,0.625,-0.704838755,19533,3.42E-05,-4.46537535
127,11,5,incense,-1.177490681,knowledge,2,0.8125,-1.858331849,1427,2.50E-06,-5.601720327
127,11,6,outrage,-3.332777583,knowledge,5,0.9125,-2.634170634,5486,9.62E-06,-5.016888497
127,11,7,report,-0.072968042,knowledge,4,0.7,0.753769649,21599,3.79E-05,-4.421710655
127,11,8,trust,0.073847906,knowledge,6,0.5375,2.240165113,21888,3.84E-05,-4.41593822
128,11,1,amuse,-1.083659469,noknowledge,7,0.975,0.473385065,726,1.27E-06,-5.895207679
128,11,2,bother,0.934896175,noknowledge,7,0.9875,-2.238799391,11137,1.95E-05,-4.70937608
128,11,3,deplore,-2.858931118,noknowledge,5,0.825,-0.805358023,333,5.84E-07,-6.233700066
128,11,4,establish,-2.129277347,noknowledge,7,0.625,-0.704838755,19533,3.42E-05,-4.46537535
128,11,5,incense,-1.177490681,knowledge,1,0.8125,-1.858331849,1427,2.50E-06,-5.601720327
128,11,6,outrage,-3.332777583,knowledge,5,0.9125,-2.634170634,5486,9.62E-06,-5.016888497
128,11,7,report,-0.072968042,knowledge,7,0.7,0.753769649,21599,3.79E-05,-4.421710655
128,11,8,trust,0.073847906,knowledge,3,0.5375,2.240165113,21888,3.84E-05,-4.41593822
129,11,1,amuse,-1.083659469,noknowledge,4,0.975,0.473385065,726,1.27E-06,-5.895207679
129,11,2,bother,0.934896175,noknowledge,6,0.9875,-2.238799391,11137,1.95E-05,-4.70937608
129,11,3,deplore,-2.858931118,noknowledge,2,0.825,-0.805358023,333,5.84E-07,-6.233700066
129,11,4,establish,-2.129277347,noknowledge,7,0.625,-0.704838755,19533,3.42E-05,-4.46537535
129,11,5,incense,-1.177490681,knowledge,1,0.8125,-1.858331849,1427,2.50E-06,-5.601720327
129,11,6,outrage,-3.332777583,knowledge,7,0.9125,-2.634170634,5486,9.62E-06,-5.016888497
129,11,7,report,-0.072968042,knowledge,2,0.7,0.753769649,21599,3.79E-05,-4.421710655
129,11,8,trust,0.073847906,knowledge,7,0.5375,2.240165113,21888,3.84E-05,-4.41593822
130,11,1,amuse,-1.083659469,noknowledge,3,0.975,0.473385065,726,1.27E-06,-5.895207679
130,11,2,bother,0.934896175,noknowledge,5,0.9875,-2.238799391,11137,1.95E-05,-4.70937608
130,11,3,deplore,-2.858931118,noknowledge,2,0.825,-0.805358023,333,5.84E-07,-6.233700066
130,11,4,establish,-2.129277347,noknowledge,6,0.625,-0.704838755,19533,3.42E-05,-4.46537535
